CategoryID,Category Path
162040,"Baby > Nursery Bedding > Nursery Bedding Sets"
124327,"Baby > Nursery Bedding > Pillowcases & Shams"
180908,"Baby > Nursery Bedding > Quilts & Coverlets"
180909,"Baby > Nursery Bedding > Sheets & Sets"
100989,"Baby > Nursery Bedding > Sleeping Bags & Sleepsacks"
52345,"Baby > Nursery Bedding > Valances"
20421,"Baby > Nursery Bedding > Other Nursery Bedding"
20432,"Baby > Nursery Decoration & Furniture > Chairs for Baby"
53675,"Baby > Nursery Decoration & Furniture > Chairs for Mum"
2985,"Baby > Nursery Decoration & Furniture > Cots & Cribs"
117035,"Baby > Nursery Decoration & Furniture > Cot & Crib Mattresses"
100991,"Baby > Nursery Decoration & Furniture > Cotbeds"
100992,"Baby > Nursery Decoration & Furniture > Inflatable Beds"
20428,"Baby > Nursery Decoration & Furniture > Lamps & Shades"
37632,"Baby > Nursery Decoration & Furniture > Mats & Rugs"
20429,"Baby > Nursery Decoration & Furniture > Mobiles"
20423,"Baby > Nursery Decoration & Furniture > Moses Baskets"
33235,"Baby > Nursery Decoration & Furniture > Picture/Photo Frames"
2988,"Baby > Nursery Decoration & Furniture > Playpens"
37633,"Baby > Nursery Decoration & Furniture > Walls Decoration"
20431,"Baby > Nursery Decoration & Furniture > Windows Decoration"
98473,"Baby > Nursery Decoration & Furniture > Other Nursery Decoration"
37631,"Baby > Potty Training"
66700,"Baby > Pushchairs, Prams & Accs. > Pushchairs & Prams"
180912,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Carrycots"
116553,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Cosytoes, Aprons & Footmuffs"
180913,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Cup Holders & Snack Trays"
180914,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Hooks"
180915,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Organisers & Nets"
116554,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Parasols, Covers & Canopies"
180916,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Seat Liners"
112378,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Stroller Boards"
180917,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Accessories > Other Pushchair Accessories"
121634,"Baby > Pushchairs, Prams & Accs. > Pushchair & Pram Parts"
2989,"Baby > Pushchairs, Prams & Accs. > Other Pushchairs & Prams"
20435,"Baby > Safety > Baby Monitors"
117027,"Baby > Safety > Baby Proofing > Baby Locks & Latches"
162184,"Baby > Safety > Baby Proofing > Edge & Corner Guards"
134764,"Baby > Safety > Baby Proofing > Socket Covers"
106803,"Baby > Safety > Baby Proofing > Stove Guards"
20434,"Baby > Safety > Baby Proofing > Other Baby Proofing"
117026,"Baby > Safety > Baby Thermometers"
162183,"Baby > Safety > Bed Guards"
134762,"Baby > Safety > Car Window Signs & Decals"
184343,"Baby > Safety > Hearing Protection Earmuffs"
117029,"Baby > Safety > Safety Gates/Stair Gates"
134761,"Baby > Safety > Toddler Safety Harnesses"
20436,"Baby > Safety > Other Baby Safety"
131081,"Baby > Toys & Activities > Rattles"
131082,"Baby > Toys & Activities > Playmats"
100225,"Baby > Toys & Activities > Shape Sorters & Blocks"
131084,"Baby > Toys & Activities > Soft Toys"
121632,"Baby > Toys & Activities > Swimming Aids"
2990,"Baby > Toys & Activities > Swings/Bouncers"
179013,"Baby > Toys & Activities > Other Toys & Activities"
134282,"Baby > Walkers"
1261,"Baby > Other Baby"
45113,"Books, Comics & Magazines > Accessories > Book Covers"
48831,"Books, Comics & Magazines > Accessories > Book Plates"
45114,"Books, Comics & Magazines > Accessories > Bookmarks"
120869,"Books, Comics & Magazines > Accessories > Reading Lights"
45115,"Books, Comics & Magazines > Accessories > Other Book Accessories"
29223,"Books, Comics & Magazines > Antiquarian & Collectable"
29792,"Books, Comics & Magazines > Audio Books"
45673,"Books, Comics & Magazines > Calendars"
157878,"Books, Comics & Magazines > Children's & Young Adults > Children's Annuals"
171220,"Books, Comics & Magazines > Children's & Young Adults > Fiction > Children's Fiction"
171276,"Books, Comics & Magazines > Children's & Young Adults > Fiction > Children's Picture Books"
171221,"Books, Comics & Magazines > Children's & Young Adults > Fiction > Comics & Graphic Novels"
171222,"Books, Comics & Magazines > Children's & Young Adults > Fiction > Young Adult Fiction"
179210,"Books, Comics & Magazines > Children's & Young Adults > Fiction > Other Fiction"
171211,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Children's Dictionaries"
171212,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Children's General Interest"
171217,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Children's Maps & Atlases"
171275,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Children's Novelty & Activity"
171277,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Pre-School & Early Learning"
171215,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Young Adults General Interest"
171224,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Young Adults References"
171216,"Books, Comics & Magazines > Children's & Young Adults > Non-Fiction > Other Non-Fiction"
279,"Books, Comics & Magazines > Children's & Young Adults > Other Children & Young Adults"
1105,"Books, Comics & Magazines > Textbooks & Education > Adult Learning & University"
11442,"Books, Comics & Magazines > Textbooks & Education > Language Courses"
171223,"Books, Comics & Magazines > Textbooks & Education > School Textbooks, Study Guides"
11104,"Books, Comics & Magazines > Food & Drink"
171234,"Books, Comics & Magazines > Fiction > Adult & Erotic"
171235,"Books, Comics & Magazines > Fiction > Crime & Thriller"
171237,"Books, Comics & Magazines > Fiction > Fantasy"
171230,"Books, Comics & Magazines > Fiction > General & Literary Fiction"
171238,"Books, Comics & Magazines > Fiction > Historical & Mythological"
171236,"Books, Comics & Magazines > Fiction > Horror & Ghost Stories"
28657,"Books, Comics & Magazines > Fiction > Humour"
11431,"Books, Comics & Magazines > Fiction > Poetry, Theatre & Scripts"
171239,"Books, Comics & Magazines > Fiction > Romance & Sagas"
171240,"Books, Comics & Magazines > Fiction > Science Fiction"
171231,"Books, Comics & Magazines > Fiction > Short Stories & Anthologies"
171241,"Books, Comics & Magazines > Fiction > War Fiction"
171242,"Books, Comics & Magazines > Fiction > Westerns"
377,"Books, Comics & Magazines > Fiction > Other Fiction"
171244,"Books, Comics & Magazines > Non-Fiction > The Arts"
171279,"Books, Comics & Magazines > Non-Fiction > Biographies & True Stories"
171293,"Books, Comics & Magazines > Non-Fiction > Business, Economics & Industry"
171265,"Books, Comics & Magazines > Non-Fiction > Computer & IT"
171273,"Books, Comics & Magazines > Non-Fiction > Dictionaries & Reference"
171309,"Books, Comics & Magazines > Non-Fiction > Engineering & Technology"
171356,"Books, Comics & Magazines > Non-Fiction > Environment, Nature & Earth"
38830,"Books, Comics & Magazines > Non-Fiction > Family, Parenting & Relations"
171409,"Books, Comics & Magazines > Non-Fiction > Health, Treatments & Medicine"
171361,"Books, Comics & Magazines > Non-Fiction > History & Military"
171486,"Books, Comics & Magazines > Non-Fiction > Language"
171377,"Books, Comics & Magazines > Non-Fiction > Law"
171387,"Books, Comics & Magazines > Non-Fiction > Leisure, Hobbies & Lifestyle"
171395,"Books, Comics & Magazines > Non-Fiction > Literature, Poetry & Criticism"
69496,"Books, Comics & Magazines > Non-Fiction > Maps & Atlases"
171402,"Books, Comics & Magazines > Non-Fiction > Mathematics & Sciences"
171417,"Books, Comics & Magazines > Non-Fiction > Mind, Body & Spirit"
171426,"Books, Comics & Magazines > Non-Fiction > Personal Development"
171434,"Books, Comics & Magazines > Non-Fiction > Philosophy"
171437,"Books, Comics & Magazines > Non-Fiction > Politics & Government"
29355,"Books, Comics & Magazines > Non-Fiction > Psychology & Help"
171370,"Books, Comics & Magazines > Non-Fiction > Puzzles, Trivia & Indoor Games"
171444,"Books, Comics & Magazines > Non-Fiction > Religion & Beliefs"
171456,"Books, Comics & Magazines > Non-Fiction > Society & Education"
171465,"Books, Comics & Magazines > Non-Fiction > Sports"
171477,"Books, Comics & Magazines > Non-Fiction > Transport"
7689,"Books, Comics & Magazines > Non-Fiction > Travel Guides & Travel Stories"
180248,"Books, Comics & Magazines > Non-Fiction > Other Non-Fiction"
67200,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > 2000AD Annuals, Yearbooks"
50182,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > 2000AD Progs"
108879,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > 2000AD Specials"
108880,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > Judge Dredd Annuals, Yearbooks"
108881,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > Judge Dredd Megazines"
108883,"Books, Comics & Magazines > Comics > UK Comics & Annuals > 2000AD & Judge Dredd > Other"
64760,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Battle"
22612,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Beano > Annuals"
50184,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Beano > Comics"
22613,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Beezer"
64763,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Bunty"
64764,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Buster"
121887,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Classics Illustrated"
64765,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Commando"
72335,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Dandy > Annuals"
50180,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Dandy > Comics"
50181,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Eagle, Dan Dare"
64757,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Hotspur"
121886,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Jack & Jill"
101080,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Judy"
72336,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Lion"
101081,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Magnet"
64758,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Oor Wullie, The Broons"
64759,"Books, Comics & Magazines > Comics > UK Comics & Annuals > The Rover, The Wizard"
22623,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Roy of The Rovers"
22624,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Rupert > Annuals"
101084,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Rupert > Comics"
121888,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Sparky"
105996,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Starblazer"
64753,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Thunderbirds & Stingray"
72337,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Tiger, Speed, Scorcher"
64766,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Topper"
112409,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Transformers"
64767,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Twinkle"
101082,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Valiant"
22632,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Victor"
50183,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Viz"
72339,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Warlord"
112408,"Books, Comics & Magazines > Comics > UK Comics & Annuals > War Picture Library"
64761,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Whizzer & Chips"
72340,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Whoopee"
3964,"Books, Comics & Magazines > Comics > UK Comics & Annuals > Other"
65,"Books, Comics & Magazines > Comics > US Comics > 1897-1937 (Platinum Age)"
66,"Books, Comics & Magazines > Comics > US Comics > 1938-1955 (Golden Age)"
32724,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Aquaman"
32725,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Atom"
32726,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Avengers"
32727,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Batman"
32729,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Captain America"
108877,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Charlton"
14007,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Classics Illustrated"
32730,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Daredevil"
32731,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Fantastic Four"
32732,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Flash"
32733,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Green Lantern"
32734,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Incredible Hulk"
32735,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Iron Man"
32737,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Justice League of America"
32738,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Silver Surfer"
32739,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Spider-Man"
32740,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Strange Tales"
32742,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Superboy"
32743,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Superman"
32744,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Tales of Suspense"
32745,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Tales to Astonish"
32746,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Thor"
32747,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > X-Men"
74,"Books, Comics & Magazines > Comics > US Comics > 1956-1969 (Silver Age) > Other"
33807,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Avengers"
33808,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Batman"
33810,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Captain America"
33811,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Conan"
33812,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Daredevil"
33813,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Fantastic Four"
33814,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Flash"
82487,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Ghost Rider"
33815,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Green Lantern"
33816,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Incredible Hulk"
33817,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Iron Man"
33818,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Justice League of America"
33819,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Spider-Man"
33820,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Star Wars"
33821,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Superboy"
33822,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Superman"
33823,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Thor"
33825,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Wonder Woman"
33826,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > X-Men"
12589,"Books, Comics & Magazines > Comics > US Comics > 1970-1983 (Bronze Age) > Other"
112401,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Aliens"
82488,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Alpha Flight"
32750,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Avengers"
17076,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Batman"
112402,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Buffy"
32751,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Captain America"
32752,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Catwoman"
17077,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Conan"
112403,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Constantine"
32753,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Daredevil"
66506,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Darkness"
182968,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Deadpool"
73492,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Deathlok"
73493,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Dr. Strange"
112404,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Elektra"
32754,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Fantastic Four"
73494,"Books, Comics & Magazines > Comics > US Comics > 1984-Now (Modern Age) > Fathom"
